confidence,zone,kind,file,line,date,author,shop_vendor,restricted_term,matched,repeats,title
"REVIEW","body","TESTIMONIAL","content/beauty-style/beauty-tips/winter-warmers-sigourneys-edit/winter-warmers-sigourneys-edit.mdx","83","2015-07-28","Sigourney Cantelo","","Multivitamin","I love","0","Beauty Products to Make Winter More Bearable – Sigourney's Edit"
"REVIEW","body","TESTIMONIAL","content/beauty-style/makeup/my-queenstown-snow-trip-and-what-i-packed/my-queenstown-snow-trip-and-what-i-packed.mdx","100","2019-08-14","Sigourney Cantelo","","sunscreen","I pop","0","My Queenstown Snow Trip (and What I Packed)"
"REVIEW","body","TESTIMONIAL","content/beauty-style/makeup/my-queenstown-snow-trip-and-what-i-packed/my-queenstown-snow-trip-and-what-i-packed.mdx","100","2019-08-14","Sigourney Cantelo","","zinc","I love","0","My Queenstown Snow Trip (and What I Packed)"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/6-quick-ways-to-a-glow-up/6-quick-ways-to-a-glow-up.mdx","58","2024-01-30","Sigourney Cantelo","","collagen","I love","0","New Year New Skin: 6 Quick Ways to a Glow Up"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/8-pampering-products-to-add-to-cart-because-you-probably-need-a-treat-right-now/8-pampering-products-to-add-to-cart-because-you-probably-need-a-treat-right-now.mdx","52","2021-08-30","Tess Schlink","","vitamin ","I rely on","0","8 Pampering Products to Add to Cart, Because You Probably Need a Treat Right Now"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/a-22-year-old-brand-founder-on-how-to-get-dumpling-skin/a-22-year-old-brand-founder-on-how-to-get-dumpling-skin.mdx","42","2021-10-11","Zoe Briggs","","vitamin A","I use","0","A 22-Year-Old Brand Founder on How to Get Dumpling Skin"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/best-vitamin-c-serums-australia/best-vitamin-c-serums-australia.mdx","112","2024-03-15","Sigourney Cantelo","","vitamin C","I use","0","The Best Vitamin C Serums in Australia, Tested and Ranked by Experts"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/chic-sunscreens-hats/chic-sunscreens-hats.mdx","40","2026-03-16","Sigourney Cantelo","","sunscreen","I trust","0","Sun Safety, but Make it Chic"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/chic-sunscreens-hats/chic-sunscreens-hats.mdx","104","2026-03-16","Sigourney Cantelo","","Sunscreen","I reach for","0","Sun Safety, but Make it Chic"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/chic-sunscreens-hats/chic-sunscreens-hats.mdx","230","2026-03-16","Sigourney Cantelo","","sunscreen","I love","0","Sun Safety, but Make it Chic"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/christmas-led-skincare-gift/christmas-led-skincare-gift.mdx","44","2025-12-16","Sigourney Cantelo","","light therapy","I've been testing","0","The Only Christmas Hint I'm Leaving Out This Year: Better Skin (Not More Stuff)"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/christmas-led-skincare-gift/christmas-led-skincare-gift.mdx","66","2025-12-16","Sigourney Cantelo","","LED device","I love","0","The Only Christmas Hint I'm Leaving Out This Year: Better Skin (Not More Stuff)"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/do-hydration-boosting-capsules-work-we-tried-them-for-30-days/do-hydration-boosting-capsules-work-we-tried-them-for-30-days.mdx","60","2020-09-16","Sigourney Cantelo","","capsule","I love","0","Do Hydration-Boosting Capsules Work? We Tried Them for 30 Days"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/do-overnight-wrinkle-patches-really-work/do-overnight-wrinkle-patches-really-work.mdx","34","2024-10-03","Sigourney Cantelo","","LED mask","my go-to","0","Do Overnight Wrinkle Patches Really Work?"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/facialist-skin-tips/facialist-skin-tips.mdx","96","2019-02-25","Stephanie Russo","","vitamin ","I love","0","Fast Tips from a Top Facialist"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/fix-freckles-pimples-and-wrinkles-with-a-trip-to-the-gym/fix-freckles-pimples-and-wrinkles-with-a-trip-to-the-gym.mdx","40","2015-06-06","Sigourney Cantelo","","collagen","I love","0","Fix Freckles, Pimples and Wrinkles with a Trip to the Gym"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/how-an-australian-skincare-brand-is-giving-hollywood-its-glow/how-an-australian-skincare-brand-is-giving-hollywood-its-glow.mdx","79","2023-04-18","Zoe Briggs","","probiotic","I love","0","How an Australian Skincare Brand is Giving Hollywood Its Glow"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/how-to-care-for-sensitive-skin-while-still-using-serious-skincare/how-to-care-for-sensitive-skin-while-still-using-serious-skincare.mdx","96","2023-03-29","Zoe Briggs","","vitamin C","I love","0","How to Care for Sensitive Skin (While Still Using Serious Skincare)"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/how-to-self-prescribe-your-serums/how-to-self-prescribe-your-serums.mdx","42","2017-02-28","Sigourney Cantelo","","Vitamin ","I use","0","How to Self Prescribe Your Serums"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/how-to-self-prescribe-your-serums/how-to-self-prescribe-your-serums.mdx","42","2017-02-28","Sigourney Cantelo","","Vitamin ","I love","0","How to Self Prescribe Your Serums"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/im-44-everything-i-use-on-my-skin/im-44-everything-i-use-on-my-skin.mdx","32","2024-03-16","Sigourney Cantelo","","supplement","my favourite","0","I’m 44, Here’s Everything I Use on My Skin"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/im-44-everything-i-use-on-my-skin/im-44-everything-i-use-on-my-skin.mdx","34","2024-03-16","Sigourney Cantelo","","supplement","I use","0","I’m 44, Here’s Everything I Use on My Skin"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/im-44-everything-i-use-on-my-skin/im-44-everything-i-use-on-my-skin.mdx","34","2024-03-16","Sigourney Cantelo","","supplement","I rely on","0","I’m 44, Here’s Everything I Use on My Skin"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/in-flight-beauty-how-to-look-great-at-35000-feet/in-flight-beauty-how-to-look-great-at-35000-feet.mdx","62","2017-07-05","Sigourney Cantelo","","led mask","I love","0","In-Flight Beauty – How to Look Great at 35,000 Feet"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/ingredient-smart-beauty-swaps/ingredient-smart-beauty-swaps.mdx","102","2025-11-11","Jayde Balderston","","collagen","I Keep Coming Back To","0","The Swap Edit: Ingredient-Smart Beauty & Refined Rituals That Work"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/nightly-beauty-routine/nightly-beauty-routine.mdx","79","2025-12-19","Jayde Balderston","","sunscreen","I reach for","0","Home Alone, but Never Boring: My Nightly Beauty Rituals in December"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/nightly-beauty-routine/nightly-beauty-routine.mdx","81","2025-12-19","Jayde Balderston","","vitamin C","I use","0","Home Alone, but Never Boring: My Nightly Beauty Rituals in December"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/skincare-success-my-eight-week-transformation-with-professional-grade-products/skincare-success-my-eight-week-transformation-with-professional-grade-products.mdx","92","2023-09-29","Sigourney Cantelo","","Vitamin ","My favorite","0","Skincare Success: My Eight-Week Transformation with Professional-Grade Products"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/skincare-success-my-eight-week-transformation-with-professional-grade-products/skincare-success-my-eight-week-transformation-with-professional-grade-products.mdx","104","2023-09-29","Sigourney Cantelo","","Zinc","I use","0","Skincare Success: My Eight-Week Transformation with Professional-Grade Products"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/sunscreen-innovations/sunscreen-innovations.mdx","80","2019-01-16","Tess Schlink","","sunscreen","I love","0","The New Sunscreen Innovations You Need to Try"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/the-best-cruelty-free-vegan-beauty-buys-according-to-a-former-beauty-therapist/the-best-cruelty-free-vegan-beauty-buys-according-to-a-former-beauty-therapist.mdx","40","2024-01-01","Karina Wharton","","omega-3","I love","0","The Best Cruelty-Free, Vegan Beauty Buys According to a Former Beauty Therapist"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/the-best-pigmentation-treatments-reader-review/the-best-pigmentation-treatments-reader-review.mdx","94","2016-08-23","Katherine Ring","","collagen","I use","0","The Best Pigmentation Treatments – Reader Review"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/the-black-friday-skin-deals-you-cant-miss/the-black-friday-skin-deals-you-cant-miss.mdx","47","2024-11-28","Sigourney Cantelo","","infrared","I use","0","The Black Friday Skin Deals You Can't Miss"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/the-new-years-resolutions-ive-kept-so-far-sigourneys-edit/the-new-years-resolutions-ive-kept-so-far-sigourneys-edit.mdx","62","2015-01-27","Sigourney Cantelo","","Sunscreen","I love","0","The New Years Resolutions I’ve Kept so Far – Sigourney’s Edit"
"REVIEW","body","TESTIMONIAL","content/beauty-style/skin-care/the-sisters-using-science-and-astrology-to-care-for-your-skin/the-sisters-using-science-and-astrology-to-care-for-your-skin.mdx","48","2022-12-15","Zoe Briggs","","Elixir","my go-to","0","The Sisters Using Science and Astrology to Care for Your Skin"
